sample	ieITH_score	score_type
TCGA-E2-A15I-01	3.235461962	mrnITH
TCGA-E2-A15J-01	3.533867587	mrnITH
TCGA-E2-A15K-06	3.747125732	mrnITH
TCGA-E2-A15K-01	3.485300661	mrnITH
TCGA-E2-A15L-01	3.302605069	mrnITH
TCGA-E2-A15M-01	3.158263177	mrnITH
TCGA-E2-A15O-01	3.559757062	mrnITH
TCGA-E2-A15P-01	3.193793424	mrnITH
TCGA-E2-A15R-01	3.710497806	mrnITH
TCGA-E2-A15S-01	3.678822736	mrnITH
TCGA-E2-A15T-01	3.581163307	mrnITH
TCGA-E2-A1AZ-01	3.472576169	mrnITH
TCGA-E2-A1B0-01	3.440671536	mrnITH
TCGA-E2-A1B1-01	3.019401835	mrnITH
TCGA-E2-A1B4-01	3.523333171	mrnITH
TCGA-E2-A1B5-01	3.296840242	mrnITH
TCGA-E2-A1B6-01	3.67102987	mrnITH
TCGA-E2-A1BC-01	3.150941848	mrnITH
TCGA-E2-A1BD-01	3.45173666	mrnITH
TCGA-E2-A1IE-01	3.498934598	mrnITH
TCGA-E2-A1IF-01	3.350849686	mrnITH
TCGA-E2-A1IG-01	3.331258436	mrnITH
TCGA-E2-A1IH-01	3.243143775	mrnITH
TCGA-E2-A1II-01	3.732328375	mrnITH
TCGA-E2-A1IJ-01	3.001949625	mrnITH
TCGA-E2-A1IK-01	3.458771065	mrnITH
TCGA-E2-A1IL-01	3.216154924	mrnITH
TCGA-E2-A1IN-01	3.267864859	mrnITH
TCGA-E2-A1IO-01	3.116709315	mrnITH
TCGA-E2-A1IU-01	3.227134968	mrnITH
TCGA-E2-A1L6-01	2.975228706	mrnITH
TCGA-E2-A1L7-01	3.499832326	mrnITH
TCGA-E2-A1L8-01	3.351312455	mrnITH
TCGA-E2-A1L9-01	3.195784024	mrnITH
TCGA-E2-A1LA-01	3.552219978	mrnITH
TCGA-E2-A1LB-01	3.614166906	mrnITH
TCGA-E2-A1LE-01	3.493074512	mrnITH
TCGA-E2-A1LG-01	3.789022088	mrnITH
TCGA-E2-A1LH-01	3.682836454	mrnITH
TCGA-E2-A1LI-01	3.625267685	mrnITH
TCGA-E2-A1LK-01	3.83337388	mrnITH
TCGA-E2-A1LL-01	3.714289075	mrnITH
TCGA-E2-A1LS-01	3.721345913	mrnITH
TCGA-E2-A2P5-01	3.587588439	mrnITH
TCGA-E2-A2P6-01	3.576391979	mrnITH
TCGA-E2-A3DX-01	2.920109572	mrnITH
TCGA-E2-A56Z-01	3.686583716	mrnITH
TCGA-E2-A570-01	3.474896565	mrnITH
TCGA-E2-A572-01	4.077248627	mrnITH
TCGA-E2-A573-01	3.636011831	mrnITH
TCGA-E2-A574-01	4.000527153	mrnITH
TCGA-E2-A576-01	3.880343472	mrnITH
TCGA-E2-A9RU-01	3.861508737	mrnITH
TCGA-E9-A1N3-01	3.486337256	mrnITH
TCGA-E9-A1N4-01	3.22257292	mrnITH
TCGA-E9-A1N5-01	3.247671037	mrnITH
TCGA-E9-A1N6-01	3.464119556	mrnITH
TCGA-E9-A1N8-01	3.676166855	mrnITH
TCGA-E9-A1N9-01	3.369392272	mrnITH
TCGA-E9-A1NA-01	3.542331824	mrnITH
TCGA-E9-A1NC-01	3.623480356	mrnITH
TCGA-E9-A1ND-01	3.565854159	mrnITH
TCGA-E9-A1NE-01	3.112199437	mrnITH
TCGA-E9-A1NF-01	3.287018425	mrnITH
TCGA-E9-A1NG-01	3.164516382	mrnITH
TCGA-E9-A1NH-01	3.179577057	mrnITH
TCGA-E9-A1NI-01	3.46478636	mrnITH
TCGA-E9-A1QZ-01	2.995969288	mrnITH
TCGA-E9-A1R0-01	3.097381173	mrnITH
TCGA-E9-A1R2-01	3.347900814	mrnITH
TCGA-E9-A1R3-01	3.253296072	mrnITH
TCGA-E9-A1R4-01	3.453060682	mrnITH
TCGA-E9-A1R5-01	3.459685164	mrnITH
TCGA-E9-A1R6-01	3.57143174	mrnITH
TCGA-E9-A1R7-01	3.716636341	mrnITH
TCGA-E9-A1RA-01	3.279626583	mrnITH
TCGA-E9-A1RB-01	3.549474956	mrnITH
TCGA-E9-A1RC-01	3.56119829	mrnITH
TCGA-E9-A1RD-01	3.320747164	mrnITH
TCGA-E9-A1RE-01	3.596480917	mrnITH
TCGA-E9-A1RF-01	3.402919188	mrnITH
TCGA-E9-A1RG-01	3.839926937	mrnITH
TCGA-E9-A1RH-01	3.730718005	mrnITH
TCGA-E9-A1RI-01	3.136371791	mrnITH
TCGA-E9-A226-01	3.607180636	mrnITH
TCGA-E9-A227-01	3.176133229	mrnITH
TCGA-E9-A228-01	3.560731971	mrnITH
TCGA-E9-A229-01	3.145206168	mrnITH
TCGA-E9-A22A-01	3.43498143	mrnITH
TCGA-E9-A22B-01	3.400333484	mrnITH
TCGA-E9-A22D-01	3.600477902	mrnITH
TCGA-E9-A22E-01	3.318562573	mrnITH
TCGA-E9-A22G-01	3.834032153	mrnITH
TCGA-E9-A22H-01	3.481599364	mrnITH
TCGA-E9-A243-01	3.480259675	mrnITH
TCGA-E9-A244-01	3.612222375	mrnITH
TCGA-E9-A245-01	3.593289058	mrnITH
TCGA-E9-A247-01	3.551170191	mrnITH
TCGA-E9-A248-01	3.550809787	mrnITH
TCGA-E9-A249-01	3.512200545	mrnITH
TCGA-E9-A24A-01	3.318545827	mrnITH
TCGA-E9-A295-01	3.324090531	mrnITH
TCGA-E9-A2JS-01	3.581882419	mrnITH
TCGA-E9-A2JT-01	3.215552554	mrnITH
TCGA-E9-A3HO-01	3.686130586	mrnITH
TCGA-E9-A3Q9-01	3.239881181	mrnITH
TCGA-E9-A3QA-01	3.657843143	mrnITH
TCGA-E9-A3X8-01	3.879756102	mrnITH
TCGA-E9-A54X-01	3.760985989	mrnITH
TCGA-E9-A54Y-01	4.127805685	mrnITH
TCGA-E9-A5FK-01	3.609797605	mrnITH
TCGA-E9-A5FL-01	3.873627102	mrnITH
TCGA-E9-A5UO-01	3.810778238	mrnITH
TCGA-E9-A5UP-01	3.845178096	mrnITH
TCGA-E9-A6HE-01	3.700162634	mrnITH
TCGA-EW-A1IW-01	3.152572195	mrnITH
TCGA-EW-A1IX-01	3.048880443	mrnITH
TCGA-EW-A1IY-01	3.515545533	mrnITH
TCGA-EW-A1IZ-01	3.531263493	mrnITH
TCGA-EW-A1J1-01	3.55071763	mrnITH
TCGA-EW-A1J2-01	2.777075456	mrnITH
TCGA-EW-A1J3-01	3.49201013	mrnITH
TCGA-EW-A1J5-01	3.325137313	mrnITH
TCGA-EW-A1J6-01	3.712891678	mrnITH
TCGA-EW-A1OV-01	3.464041838	mrnITH
TCGA-EW-A1OW-01	3.463319959	mrnITH
TCGA-EW-A1OX-01	3.75850092	mrnITH
TCGA-EW-A1OY-01	3.492860443	mrnITH
TCGA-EW-A1OZ-01	3.624946493	mrnITH
TCGA-EW-A1P0-01	3.56482309	mrnITH
TCGA-EW-A1P1-01	2.716269966	mrnITH
TCGA-EW-A1P3-01	3.392690871	mrnITH
TCGA-EW-A1P4-01	3.638297559	mrnITH
TCGA-EW-A1P5-01	3.498677639	mrnITH
TCGA-EW-A1P6-01	3.418094755	mrnITH
TCGA-EW-A1P7-01	3.087067456	mrnITH
TCGA-EW-A1P8-01	3.597496211	mrnITH
TCGA-EW-A1PA-01	3.358730418	mrnITH
TCGA-EW-A1PB-01	3.827099415	mrnITH
TCGA-EW-A1PC-01	3.688156801	mrnITH
TCGA-EW-A1PD-01	3.210058692	mrnITH
TCGA-EW-A1PE-01	3.309309122	mrnITH
TCGA-EW-A1PF-01	3.163866788	mrnITH
TCGA-EW-A1PG-01	2.984131057	mrnITH
TCGA-EW-A1PH-01	3.648175684	mrnITH
TCGA-EW-A2FR-01	3.280955689	mrnITH
TCGA-EW-A2FS-01	3.475258317	mrnITH
TCGA-EW-A2FV-01	3.229000718	mrnITH
TCGA-EW-A2FW-01	3.62582145	mrnITH
TCGA-EW-A3E8-01	3.325184616	mrnITH
TCGA-EW-A3U0-01	3.461217292	mrnITH
TCGA-EW-A423-01	3.763937593	mrnITH
TCGA-EW-A424-01	3.434515442	mrnITH
TCGA-EW-A6S9-01	3.407779085	mrnITH
TCGA-EW-A6SA-01	3.843024827	mrnITH
TCGA-EW-A6SB-01	3.850134866	mrnITH
TCGA-EW-A6SC-01	3.192582981	mrnITH
TCGA-EW-A6SD-01	3.574039016	mrnITH
TCGA-GI-A2C8-01	3.276005628	mrnITH
TCGA-GI-A2C9-01	3.438492492	mrnITH
TCGA-GM-A2D9-01	3.445956833	mrnITH
TCGA-GM-A2DA-01	3.394609661	mrnITH
TCGA-GM-A2DB-01	3.771480902	mrnITH
TCGA-GM-A2DC-01	3.71528685	mrnITH
TCGA-GM-A2DD-01	3.519216965	mrnITH
TCGA-GM-A2DF-01	3.639644164	mrnITH
TCGA-GM-A2DH-01	3.468999151	mrnITH
TCGA-GM-A2DI-01	3.120246717	mrnITH
TCGA-GM-A2DK-01	3.361512283	mrnITH
TCGA-GM-A2DL-01	3.293528791	mrnITH
TCGA-GM-A2DM-01	3.363363486	mrnITH
TCGA-GM-A2DN-01	3.182644376	mrnITH
TCGA-GM-A2DO-01	3.6340664	mrnITH
TCGA-GM-A3NW-01	3.385975385	mrnITH
TCGA-GM-A3NY-01	3.569064171	mrnITH
TCGA-GM-A3XG-01	3.255517795	mrnITH
TCGA-GM-A3XL-01	3.80984446	mrnITH
TCGA-GM-A3XN-01	3.137446616	mrnITH
TCGA-GM-A4E0-01	3.143409502	mrnITH
TCGA-GM-A5PV-01	3.407118614	mrnITH
TCGA-GM-A5PX-01	3.336540391	mrnITH
TCGA-HN-A2NL-01	3.775875894	mrnITH
TCGA-HN-A2OB-01	2.826172348	mrnITH
TCGA-JL-A3YW-01	3.496106606	mrnITH
TCGA-JL-A3YX-01	3.519564132	mrnITH
TCGA-LD-A66U-01	3.591593199	mrnITH
TCGA-LD-A74U-01	3.016482279	mrnITH
TCGA-LD-A7W5-01	3.417287374	mrnITH
TCGA-LD-A7W6-01	3.169300594	mrnITH
TCGA-LD-A9QF-01	3.32723037	mrnITH
TCGA-LL-A440-01	2.881023458	mrnITH
TCGA-LL-A441-01	3.351790033	mrnITH
TCGA-LL-A442-01	3.566015703	mrnITH
TCGA-LL-A50Y-01	3.796330131	mrnITH
TCGA-LL-A5YL-01	3.750270388	mrnITH
TCGA-LL-A5YM-01	4.041028424	mrnITH
TCGA-LL-A5YN-01	3.779316618	mrnITH
TCGA-LL-A5YO-01	3.643813938	mrnITH
TCGA-LL-A5YP-01	3.520481285	mrnITH
TCGA-LL-A6FP-01	3.994087902	mrnITH
TCGA-LL-A6FQ-01	3.938505805	mrnITH
TCGA-LL-A6FR-01	4.004136464	mrnITH
TCGA-LL-A73Y-01	3.24665529	mrnITH
TCGA-LL-A73Z-01	3.167650875	mrnITH
TCGA-LL-A740-01	3.483474406	mrnITH
TCGA-LL-A7SZ-01	3.946996043	mrnITH
TCGA-LL-A7T0-01	3.66254534	mrnITH
TCGA-LL-A8F5-01	3.810599048	mrnITH
TCGA-LL-A9Q3-01	3.842579368	mrnITH
TCGA-LQ-A4E4-01	3.544178478	mrnITH
TCGA-MS-A51U-01	3.043123857	mrnITH
TCGA-OK-A5Q2-01	3.169155213	mrnITH
TCGA-OL-A5D6-01	3.459862138	mrnITH
TCGA-OL-A5D7-01	3.94500349	mrnITH
TCGA-OL-A5D8-01	3.628553901	mrnITH
TCGA-OL-A5DA-01	3.407977895	mrnITH
TCGA-OL-A5RU-01	3.271067097	mrnITH
TCGA-OL-A5RV-01	3.155777058	mrnITH
TCGA-OL-A5RW-01	3.914033584	mrnITH
TCGA-OL-A5RX-01	3.064935706	mrnITH
TCGA-OL-A5RY-01	3.324041476	mrnITH
TCGA-OL-A5RZ-01	3.86236257	mrnITH
TCGA-OL-A5S0-01	3.737689517	mrnITH
TCGA-OL-A66H-01	3.500597314	mrnITH
TCGA-OL-A66I-01	3.640740842	mrnITH
TCGA-OL-A66J-01	3.264968033	mrnITH
TCGA-OL-A66K-01	3.402369973	mrnITH
TCGA-OL-A66L-01	3.765751818	mrnITH
TCGA-OL-A66N-01	3.639961648	mrnITH
TCGA-OL-A66O-01	3.904704915	mrnITH
TCGA-OL-A66P-01	3.829523803	mrnITH
TCGA-OL-A6VO-01	3.740181725	mrnITH
TCGA-OL-A6VQ-01	3.016676953	mrnITH
TCGA-OL-A6VR-01	3.48103413	mrnITH
TCGA-OL-A97C-01	3.324617908	mrnITH
TCGA-PE-A5DC-01	3.57907239	mrnITH
TCGA-PE-A5DD-01	3.510695891	mrnITH
TCGA-PE-A5DE-01	3.40080804	mrnITH
TCGA-PL-A8LV-01	3.637605577	mrnITH
TCGA-PL-A8LX-01	3.696800349	mrnITH
TCGA-PL-A8LY-01	3.266241229	mrnITH
TCGA-PL-A8LZ-01	3.503694457	mrnITH
TCGA-S3-A6ZF-01	3.438572558	mrnITH
TCGA-S3-A6ZG-01	3.425933264	mrnITH
TCGA-S3-A6ZH-01	3.616649811	mrnITH
TCGA-S3-AA0Z-01	3.674100829	mrnITH
TCGA-S3-AA10-01	3.670350814	mrnITH
TCGA-S3-AA11-01	3.447542632	mrnITH
TCGA-S3-AA12-01	3.748374538	mrnITH
TCGA-S3-AA14-01	3.237883407	mrnITH
TCGA-S3-AA15-01	3.340836596	mrnITH
TCGA-S3-AA17-01	3.546656361	mrnITH
TCGA-UL-AAZ6-01	3.841516328	mrnITH
TCGA-UU-A93S-01	3.924085816	mrnITH
TCGA-V7-A7HQ-01	4.020804979	mrnITH
TCGA-W8-A86G-01	3.280247337	mrnITH
TCGA-WT-AB41-01	3.965101772	mrnITH
TCGA-WT-AB44-01	3.700934318	mrnITH
TCGA-XX-A899-01	2.971378156	mrnITH
TCGA-XX-A89A-01	3.088653963	mrnITH
TCGA-Z7-A8R5-01	3.465199155	mrnITH
TCGA-Z7-A8R6-01	3.608507496	mrnITH
TCGA-3C-AALI-01	2.993177925	proITH
TCGA-3C-AALK-01	2.833782658	proITH
TCGA-4H-AAAK-01	3.222745529	proITH
TCGA-5L-AAT1-01	3.346104842	proITH
TCGA-5T-A9QA-01	3.436060147	proITH
TCGA-A1-A0SF-01	2.30219827	proITH
TCGA-A1-A0SH-01	2.676206058	proITH
TCGA-A1-A0SJ-01	2.582466507	proITH
TCGA-A1-A0SK-01	3.53800899	proITH
TCGA-A1-A0SO-01	2.959067088	proITH
TCGA-A1-A0SQ-01	2.870567013	proITH
TCGA-A2-A04N-01	2.59717668	proITH
TCGA-A2-A04P-01	3.165498115	proITH
TCGA-A2-A04Q-01	3.110361412	proITH
TCGA-A2-A04T-01	2.826552258	proITH
TCGA-A2-A04U-01	2.960868131	proITH
TCGA-A2-A04V-01	2.574133202	proITH
TCGA-A2-A04W-01	2.643392498	proITH
TCGA-A2-A04Y-01	2.626717955	proITH
TCGA-A2-A0CK-01	2.808909512	proITH
TCGA-A2-A0CL-01	2.614769096	proITH
TCGA-A2-A0CM-01	2.890808922	proITH
TCGA-A2-A0CP-01	2.933746214	proITH
TCGA-A2-A0CQ-01	2.948939662	proITH
TCGA-A2-A0CR-01	2.669400273	proITH
TCGA-A2-A0CS-01	2.878300537	proITH
TCGA-A2-A0CT-01	3.052506857	proITH
TCGA-A2-A0CU-01	2.935712958	proITH
TCGA-A2-A0CV-01	2.71812834	proITH
TCGA-A2-A0CW-01	2.720922278	proITH
TCGA-A2-A0CX-01	2.630534189	proITH
TCGA-A2-A0CY-01	2.988805375	proITH
TCGA-A2-A0CZ-01	3.322358718	proITH
TCGA-A2-A0D0-01	3.318490285	proITH
TCGA-A2-A0D1-01	2.990120411	proITH
TCGA-A2-A0D2-01	2.842027514	proITH
TCGA-A2-A0D3-01	2.61802078	proITH
TCGA-A2-A0D4-01	3.059744856	proITH
TCGA-A2-A0EO-01	2.785294288	proITH
TCGA-A2-A0EP-01	3.314100076	proITH
TCGA-A2-A0EQ-01	2.641339255	proITH
TCGA-A2-A0ER-01	3.479295071	proITH
TCGA-A2-A0ES-01	2.871920503	proITH
TCGA-A2-A0EU-01	3.399027609	proITH
TCGA-A2-A0EV-01	3.170934029	proITH
TCGA-A2-A0EW-01	3.48150494	proITH
TCGA-A2-A0EX-01	2.756385501	proITH
TCGA-A2-A0EY-01	2.483536277	proITH
TCGA-A2-A0ST-01	3.124272796	proITH
TCGA-A2-A0SU-01	3.106215403	proITH
TCGA-A2-A0SV-01	2.506522075	proITH
TCGA-A2-A0SW-01	2.605905103	proITH
TCGA-A2-A0SX-01	3.045132368	proITH
TCGA-A2-A0T0-01	3.127913698	proITH
TCGA-A2-A0T1-01	2.839170612	proITH
TCGA-A2-A0T2-01	2.79769689	proITH
TCGA-A2-A0T3-01	3.200670837	proITH
TCGA-A2-A0T4-01	3.620432057	proITH
TCGA-A2-A0T5-01	2.766591497	proITH
TCGA-A2-A0T6-01	3.328216339	proITH
TCGA-A2-A0T7-01	2.892004548	proITH
TCGA-A2-A0YC-01	3.564743781	proITH
TCGA-A2-A0YD-01	3.00516669	proITH
TCGA-A2-A0YE-01	3.061664422	proITH
TCGA-A2-A0YF-01	3.918891974	proITH
TCGA-A2-A0YG-01	2.857660106	proITH
TCGA-A2-A0YH-01	2.928520625	proITH
TCGA-A2-A0YI-01	3.63936574	proITH
TCGA-A2-A0YJ-01	2.665596867	proITH
TCGA-A2-A0YK-01	3.355771622	proITH
TCGA-A2-A0YL-01	3.147474957	proITH
TCGA-A2-A0YM-01	3.150716373	proITH
TCGA-A2-A0YT-01	3.316967358	proITH
TCGA-A2-A1FV-01	2.731962969	proITH
TCGA-A2-A1FW-01	2.999051038	proITH
TCGA-A2-A1FX-01	2.838760237	proITH
TCGA-A2-A1FZ-01	3.744758174	proITH
TCGA-A2-A1G0-01	2.911385398	proITH
TCGA-A2-A1G1-01	3.357493631	proITH
TCGA-A2-A1G4-01	3.179570799	proITH
TCGA-A2-A1G6-01	3.09000409	proITH
TCGA-A2-A259-01	3.828524772	proITH
TCGA-A2-A25A-01	2.788400926	proITH
TCGA-A2-A25B-01	2.742545138	proITH
TCGA-A2-A25C-01	3.021735666	proITH
TCGA-A2-A25D-01	2.888888688	proITH
TCGA-A2-A25E-01	2.608324651	proITH
TCGA-A2-A25F-01	3.055317111	proITH
TCGA-A2-A3KC-01	2.7234025	proITH
TCGA-A2-A3KD-01	2.965069699	proITH
TCGA-A2-A3XT-01	2.775937205	proITH
TCGA-A2-A3XU-01	3.03813437	proITH
TCGA-A2-A3XV-01	2.781046835	proITH
TCGA-A2-A3XW-01	2.391090839	proITH
TCGA-A2-A3XX-01	3.190074112	proITH
TCGA-A2-A3XZ-01	2.745164184	proITH
TCGA-A2-A4RW-01	3.553934035	proITH
TCGA-A2-A4RX-01	2.803493759	proITH
TCGA-A2-A4RY-01	3.756671653	proITH
TCGA-A2-A4S0-01	3.208154333	proITH
TCGA-A2-A4S1-01	3.042580062	proITH
TCGA-A2-A4S2-01	2.538208903	proITH
TCGA-A2-A4S3-01	3.221808587	proITH
TCGA-A7-A0CD-01	2.80445899	proITH
TCGA-A7-A0CE-01	3.175140807	proITH
TCGA-A7-A0CG-01	3.209577578	proITH
TCGA-A7-A0CH-01	2.859596717	proITH
TCGA-A7-A0CJ-01	3.106627017	proITH
TCGA-A7-A0D9-01	3.33466285	proITH
TCGA-A7-A0DA-01	2.767287139	proITH
TCGA-A7-A0DB-01	2.572688769	proITH
TCGA-A7-A0DC-01	3.167782507	proITH
TCGA-A7-A13D-01	3.164891929	proITH
TCGA-A7-A13E-01	3.089559314	proITH
TCGA-A7-A13F-01	2.777166137	proITH
TCGA-A7-A26E-01	2.728163557	proITH
TCGA-A7-A26F-01	3.044648403	proITH
TCGA-A7-A26G-01	2.908062944	proITH
TCGA-A7-A26H-01	2.652204263	proITH
TCGA-A7-A26I-01	3.199003047	proITH
TCGA-A7-A2KD-01	2.544657282	proITH
TCGA-A7-A3IZ-01	2.902497327	proITH
TCGA-A7-A3J0-01	2.533030997	proITH
TCGA-A7-A3J1-01	2.985149152	proITH
TCGA-A7-A3RF-01	2.852658905	proITH
TCGA-A7-A425-01	2.691261874	proITH
TCGA-A7-A4SA-11	3.32154506	proITH
TCGA-A7-A4SA-01	2.476336064	proITH
TCGA-A7-A4SC-11	3.500355495	proITH
TCGA-A7-A4SC-01	2.780905999	proITH
TCGA-A7-A4SD-11	2.898249462	proITH
TCGA-A7-A4SD-01	2.880320076	proITH
TCGA-A7-A4SE-11	3.536578021	proITH
TCGA-A7-A4SE-01	3.693355228	proITH
TCGA-A7-A4SF-01	2.773436169	proITH
TCGA-A7-A5ZV-01	3.198999081	proITH
TCGA-A7-A6VV-01	3.120266606	proITH
TCGA-A7-A6VX-01	3.317041493	proITH
TCGA-A8-A06N-01	3.177751633	proITH
TCGA-A8-A06P-01	3.267530185	proITH
TCGA-A8-A06R-01	2.970341713	proITH
TCGA-A8-A06U-01	2.878599727	proITH
TCGA-A8-A06X-01	2.543920712	proITH
TCGA-A8-A06Y-01	2.931293929	proITH
TCGA-A8-A06Z-01	3.13061966	proITH
TCGA-A8-A075-01	2.706200998	proITH
TCGA-A8-A076-01	2.625787716	proITH
TCGA-A8-A079-01	2.780419108	proITH
TCGA-A8-A07E-01	3.684826802	proITH
TCGA-A8-A07F-01	2.285557456	proITH
TCGA-A8-A07I-01	2.896817975	proITH
TCGA-A8-A07O-01	3.370900131	proITH
TCGA-A8-A07P-01	3.229119053	proITH
TCGA-A8-A07R-01	3.116031757	proITH
TCGA-A8-A07S-01	2.892938244	proITH
TCGA-A8-A07W-01	2.980498559	proITH
TCGA-A8-A07Z-01	3.16917151	proITH
TCGA-A8-A081-01	2.826880651	proITH
TCGA-A8-A082-01	2.991153324	proITH
TCGA-A8-A083-01	3.363476417	proITH
TCGA-A8-A084-01	2.83759948	proITH
TCGA-A8-A085-01	2.875833754	proITH
TCGA-A8-A086-01	2.647808025	proITH
TCGA-A8-A08A-01	2.98774205	proITH
TCGA-A8-A08G-01	2.597151892	proITH
TCGA-A8-A08H-01	2.898351551	proITH
TCGA-A8-A08J-01	2.965679901	proITH
TCGA-A8-A08L-01	2.873919103	proITH
TCGA-A8-A08O-01	2.617214372	proITH
TCGA-A8-A08P-01	2.695852479	proITH
TCGA-A8-A08T-01	2.80306832	proITH
TCGA-A8-A08X-01	2.684494363	proITH
TCGA-A8-A08Z-01	2.52662093	proITH
TCGA-A8-A091-01	2.759938241	proITH
TCGA-A8-A094-01	3.003280562	proITH
TCGA-A8-A095-01	3.746530264	proITH
TCGA-A8-A099-01	2.87234409	proITH
TCGA-A8-A09A-01	2.488213509	proITH
TCGA-A8-A09B-01	3.231098576	proITH
TCGA-A8-A09C-01	3.10366383	proITH
TCGA-A8-A09E-01	2.770746718	proITH
TCGA-A8-A09G-01	2.710469072	proITH
TCGA-A8-A09I-01	2.95173801	proITH
TCGA-A8-A09K-01	2.828212079	proITH
TCGA-A8-A09M-01	2.759707114	proITH
TCGA-A8-A09R-01	3.064919658	proITH
TCGA-A8-A09W-01	3.139751093	proITH
TCGA-A8-A09X-01	2.931788396	proITH
TCGA-A8-A09Z-01	2.911945091	proITH
TCGA-A8-A0A4-01	2.975152315	proITH
TCGA-A8-A0A7-01	2.751870164	proITH
TCGA-AC-A23C-01	3.157999699	proITH
TCGA-AC-A23E-01	2.615687366	proITH
TCGA-AC-A2B8-01	2.788574956	proITH
TCGA-AC-A2BK-01	3.252865209	proITH
TCGA-AC-A2BM-01	2.865332783	proITH
TCGA-AC-A2FB-01	3.391750203	proITH
TCGA-AC-A2FE-01	2.890741766	proITH
TCGA-AC-A2FF-01	2.677140619	proITH
TCGA-AC-A2FG-01	2.781474911	proITH
TCGA-AC-A2FM-01	2.93838515	proITH
TCGA-AC-A2QI-01	2.919388331	proITH
TCGA-AC-A2QJ-01	2.873066385	proITH
TCGA-AC-A3HN-01	3.475039343	proITH
TCGA-AC-A3QP-01	2.771455723	proITH
TCGA-AC-A3TM-01	2.788145326	proITH
TCGA-AC-A3TN-01	3.120024013	proITH
TCGA-AC-A3W5-01	2.337877223	proITH
TCGA-AC-A3W6-01	2.88801611	proITH
TCGA-AC-A3W7-01	2.897120346	proITH
TCGA-AC-A3YJ-01	2.616706085	proITH
TCGA-AC-A4ZE-01	3.332093122	proITH
TCGA-AC-A5EI-01	2.91106323	proITH
TCGA-AC-A5XS-01	2.601871763	proITH
TCGA-AC-A5XU-01	2.598984878	proITH
TCGA-AC-A62X-01	2.871250518	proITH
TCGA-AC-A6IW-01	3.063651731	proITH
TCGA-AC-A6IX-01	3.700220591	proITH
TCGA-AC-A6NO-01	3.497580157	proITH
TCGA-AC-A8OQ-01	3.565420039	proITH
TCGA-AN-A041-01	2.37612838	proITH
TCGA-AN-A049-01	2.530319994	proITH
TCGA-AN-A04A-01	2.778635937	proITH
TCGA-AN-A04D-01	2.931724542	proITH
TCGA-AN-A0AJ-01	2.883077222	proITH
TCGA-AN-A0AK-01	2.828604917	proITH
TCGA-AN-A0AL-01	2.994775932	proITH
TCGA-AN-A0AM-01	2.602465817	proITH
TCGA-AN-A0AR-01	3.133663322	proITH
TCGA-AN-A0AS-01	2.62738933	proITH
TCGA-AN-A0AT-01	2.811821972	proITH
TCGA-AN-A0FD-01	3.066478873	proITH
TCGA-AN-A0FF-01	2.761494967	proITH
TCGA-AN-A0FJ-01	2.891794368	proITH
TCGA-AN-A0FK-01	2.572803296	proITH
TCGA-AN-A0FL-01	2.888230857	proITH
TCGA-AN-A0FS-01	2.592164255	proITH
TCGA-AN-A0FT-01	2.633126765	proITH
TCGA-AN-A0FV-01	2.951618106	proITH
TCGA-AN-A0FW-01	2.373274056	proITH
TCGA-AN-A0FX-01	2.985551306	proITH
TCGA-AN-A0FY-01	2.777764018	proITH
TCGA-AN-A0FZ-01	2.745875674	proITH
TCGA-AN-A0G0-01	3.116636865	proITH
TCGA-AN-A0XN-01	2.971882845	proITH
TCGA-AN-A0XO-01	2.620153078	proITH
TCGA-AN-A0XP-01	2.552585058	proITH
TCGA-AN-A0XS-01	2.761589144	proITH
TCGA-AN-A0XT-01	3.103080551	proITH
TCGA-AN-A0XU-01	3.179895564	proITH
TCGA-AN-A0XW-01	2.513339241	proITH
TCGA-AO-A03L-01	2.055551906	proITH
TCGA-AO-A03M-01	2.896079558	proITH
TCGA-AO-A03N-01	2.932771654	proITH
TCGA-AO-A03O-01	3.064291926	proITH
TCGA-AO-A03P-01	3.024754781	proITH
TCGA-AO-A03U-01	3.343463378	proITH
TCGA-AO-A0J2-01	3.139134978	proITH
TCGA-AO-A0J3-01	3.461336787	proITH
TCGA-AO-A0J5-01	2.971401384	proITH
TCGA-AO-A0J6-01	3.379526092	proITH
TCGA-AO-A0J7-01	2.901822769	proITH
TCGA-AO-A0J8-01	3.740742288	proITH
TCGA-AO-A0J9-01	3.071194194	proITH
TCGA-AO-A0JB-01	2.955760815	proITH
TCGA-AO-A0JC-01	3.362975515	proITH
TCGA-AO-A0JD-01	2.898210648	proITH
TCGA-AO-A0JE-01	2.611409364	proITH
TCGA-AO-A0JF-01	3.079341827	proITH
TCGA-AO-A0JG-01	2.830328532	proITH
TCGA-AO-A0JI-01	3.878296092	proITH
TCGA-AO-A0JJ-01	2.798222323	proITH
TCGA-AO-A0JL-01	2.573637183	proITH
TCGA-AO-A0JM-01	3.605084816	proITH
TCGA-AO-A124-01	2.934055046	proITH
TCGA-AO-A126-01	3.292203417	proITH
TCGA-AO-A128-01	3.188047313	proITH
TCGA-AO-A129-01	3.069347045	proITH
TCGA-AO-A12A-01	2.88221789	proITH
TCGA-AO-A12B-01	3.247848336	proITH
TCGA-AO-A12C-01	2.956155394	proITH
TCGA-AO-A12D-01	2.565009092	proITH
