sample	value
TCGA-AC-A2QH-01B	-0.0123
TCGA-AC-A2QH-01B	-4.6726
TCGA-AC-A2QH-01B	-0.0207
TCGA-AC-A2QH-01B	-0.1403
TCGA-AC-A2QH-01B	-0.4355
TCGA-AC-A2QH-01B	-0.0682
TCGA-AC-A2QH-01B	-0.7586
TCGA-AC-A2QH-01B	0.1294
TCGA-AC-A2QH-01B	-3.9076
TCGA-AC-A2QH-01B	-0.1194
TCGA-AC-A2QH-01B	-6.4965
TCGA-AC-A2QH-01B	-0.519
TCGA-AC-A2QH-01B	-2.265
TCGA-AC-A2QH-01B	-0.1432
TCGA-AC-A2QH-01B	-0.0907
TCGA-AC-A2QH-01B	-3.6554
TCGA-AC-A2QH-01B	-0.0277
TCGA-AC-A2QH-01B	-3.1234
TCGA-AC-A2QH-01B	-0.0336
TCGA-AC-A2QH-01B	-2.2335
TCGA-AC-A2QH-01B	-0.0753
TCGA-AC-A2QH-01B	-2.1468
TCGA-AC-A2QH-01B	-0.1272
TCGA-AC-A2QH-01B	-0.0419
TCGA-AC-A2QH-01B	-2.8756
TCGA-AC-A2QH-01B	-0.0595
TCGA-AC-A2QH-01B	-4.9189
TCGA-AC-A2QH-01B	-0.0913
TCGA-AC-A2QH-01B	-3.5125
TCGA-AC-A2QH-01B	-0.028
TCGA-AC-A2QH-01B	-2.4606
TCGA-AC-A2QH-01B	-0.1336
TCGA-AC-A2QH-01B	-4.9909
TCGA-AC-A2QH-01B	-0.0569
TCGA-AC-A2QH-01B	-2.9528
TCGA-AC-A2QH-01B	-0.1047
TCGA-AC-A2QH-01B	-0.0172
TCGA-AC-A2QH-01B	-2.8481
TCGA-AC-A2QH-01B	-0.0723
TCGA-AC-A2QH-01B	-4.5909
TCGA-AC-A2QH-01B	-0.1207
TCGA-AC-A2QH-01B	-0.111
TCGA-AC-A2QH-01B	-0.121
TCGA-AC-A2QH-01B	-1.6971
TCGA-AC-A2QH-01B	-0.1517
TCGA-AC-A2QH-01B	-4.8184
TCGA-AC-A2QH-01B	-0.1173
TCGA-AC-A2QH-01B	-3.6037
TCGA-AC-A2QH-01B	-0.1121
TCGA-AC-A2QH-01B	-6.6532
TCGA-AC-A2QH-01B	-0.1642
TCGA-AC-A2QH-01B	-3.3067
TCGA-AC-A2QH-01B	-0.1947
TCGA-AC-A2QH-01B	-0.1063
TCGA-AC-A2QH-01B	-0.091
TCGA-AC-A2QH-01B	-0.0941
TCGA-AC-A2QH-01B	-0.1306
TCGA-AC-A2QH-01B	-2.9771
TCGA-AC-A2QH-01B	-0.2364
TCGA-AC-A2QH-01B	-0.0217
TCGA-AC-A2QH-01B	-8.4011
TCGA-AC-A2QH-01B	-0.0778
TCGA-AC-A2QH-01B	-0.2452
TCGA-AC-A2QH-01B	-0.0543
TCGA-AC-A2QH-01B	-5.5031
TCGA-AC-A2QH-01B	-0.1922
TCGA-AC-A2QH-01B	-4.8901
TCGA-AC-A2QH-01B	-0.2
TCGA-AC-A2QH-01B	-5.3656
TCGA-AC-A2QH-01B	-0.215
TCGA-AC-A2QH-01B	-0.0465
TCGA-BH-A0HF-01A	0.0155
TCGA-BH-A0HF-01A	2.7209
TCGA-BH-A0HF-01A	0.0405
TCGA-BH-A0HF-01A	4.0494
TCGA-BH-A0HF-01A	0.037
TCGA-BH-A0HF-01A	3.9911
TCGA-BH-A0HF-01A	0.0134
TCGA-BH-A0HF-01A	1.9643
TCGA-BH-A0HF-01A	0.0378
TCGA-BH-A0HF-01A	-2.1924
TCGA-BH-A0HF-01A	0.0787
TCGA-BH-A0HF-01A	3.2181
TCGA-BH-A0HF-01A	0.0051
TCGA-BH-A0HF-01A	2.9035
TCGA-BH-A0HF-01A	0.0346
TCGA-BH-A0HF-01A	2.4433
TCGA-BH-A0HF-01A	0.0401
TCGA-BH-A0HF-01A	3.236
TCGA-BH-A0HF-01A	0.001
TCGA-BH-A0HF-01A	0.8133
TCGA-BH-A0HF-01A	3.3191
TCGA-BH-A0HF-01A	0.0238
TCGA-BH-A0HF-01A	3.0835
TCGA-BH-A0HF-01A	0.0702
TCGA-BH-A0HF-01A	2.5705
TCGA-BH-A0HF-01A	0.0224
TCGA-BH-A0HF-01A	4.1513
TCGA-BH-A0HF-01A	0.0352
TCGA-BH-A0HF-01A	3.31
TCGA-BH-A0HF-01A	0.0184
TCGA-BH-A0HF-01A	2.2325
TCGA-BH-A0HF-01A	0.0039
TCGA-BH-A0HF-01A	0.2486
TCGA-BH-A0HF-01A	5.3191
TCGA-BH-A0HF-01A	0.0141
TCGA-BH-A0HF-01A	2.5867
TCGA-BH-A0HF-01A	0.0315
TCGA-BH-A0HF-01A	1.617
TCGA-BH-A0HF-01A	0.0152
TCGA-BH-A0HF-01A	1.6872
TCGA-BH-A0HF-01A	-0.0189
TCGA-BH-A0HF-01A	2.9721
TCGA-BH-A0HF-01A	-0.0005
TCGA-BH-A0HF-01A	2.8668
TCGA-BH-A0HF-01A	0.0109
TCGA-BH-A0HF-01A	3.398
TCGA-BH-A0HF-01A	-0.013
TCGA-BH-A0HF-01A	2.3663
TCGA-BH-A0HF-01A	-0.0044
TCGA-BH-A0HF-01A	2.9993
TCGA-BH-A0HF-01A	0.1303
TCGA-BH-A0HF-01A	2.6186
TCGA-BH-A0HF-01A	-0.0021
TCGA-BH-A0HF-01A	4.2082
TCGA-BH-A0HF-01A	0.0267
TCGA-BH-A0HF-01A	4.7631
TCGA-BH-A0HF-01A	0.0059
TCGA-BH-A0HF-01A	2.1166
TCGA-BH-A0HF-01A	0.0163
TCGA-BH-A0HF-01A	2.1058
TCGA-BH-A0HF-01A	-0.1822
TCGA-BH-A0HF-01A	2.3335
TCGA-BH-A0HF-01A	0.0911
TCGA-BH-A0HF-01A	3.2636
TCGA-BH-A0HF-01A	-0.0215
TCGA-BH-A0HF-01A	3.7496
TCGA-BH-A0HF-01A	0.0204
TCGA-BH-A0HF-01A	2.9481
TCGA-BH-A0HF-01A	-0.0105
TCGA-BH-A0HF-01A	2.7123
TCGA-BH-A0HF-01A	0.0372
TCGA-BH-A0HF-01A	2.6977
TCGA-BH-A0HF-01A	-0.129
TCGA-BH-A0HF-01A	1.4499
TCGA-BH-A0HF-01A	0.0466
TCGA-BH-A0HF-01A	1.8958
TCGA-BH-A0HF-01A	-0.2055
TCGA-BH-A0HF-01A	2.4264
TCGA-BH-A0HF-01A	0.0084
TCGA-BH-A0HF-01A	3.9133
TCGA-BH-A0HF-01A	0.0709
TCGA-BH-A0HF-01A	3.1158
TCGA-BH-A0HF-01A	-0.0033
TCGA-BH-A0HF-01A	1.93
TCGA-BH-A0HF-01A	0.0338
TCGA-BH-A0HF-01A	2.1271
TCGA-BH-A0HF-01A	0.0241
TCGA-BH-A0HF-01A	3.2261
TCGA-BH-A0HF-01A	-0.0055
TCGA-BH-A0HF-01A	2.6128
TCGA-BH-A0HF-01A	0.0576
TCGA-BH-A0HF-01A	3.177
TCGA-BH-A0HF-01A	0.0157
TCGA-BH-A0HF-01A	2.5813
TCGA-BH-A0HF-01A	-0.0015
TCGA-BH-A0HF-01A	2.301
TCGA-BH-A0HF-01A	-0.0069
TCGA-BH-A0HF-01A	2.7739
TCGA-BH-A0HF-01A	0.0263
TCGA-BH-A0HF-01A	3.4314
TCGA-BH-A0HF-01A	0.0881
TCGA-BH-A0HF-01A	3.575
TCGA-BH-A0HF-01A	0.011
TCGA-BH-A0HF-01A	3.0067
TCGA-BH-A0HF-01A	-0.0249
TCGA-BH-A0HF-01A	2.2489
TCGA-BH-A0HF-01A	0.0657
TCGA-BH-A0HF-01A	1.4452
TCGA-BH-A0HF-01A	0.0246
TCGA-BH-A0HF-01A	4.3134
TCGA-BH-A0HF-01A	-0.0344
TCGA-BH-A0HF-01A	3.3834
TCGA-BH-A0HF-01A	0.0154
TCGA-BH-A0HF-01A	2.6232
TCGA-BH-A0HF-01A	0.0223
TCGA-BH-A0HF-01A	4.4017
TCGA-BH-A0HF-01A	0.0537
TCGA-BH-A0HF-01A	1.7736
TCGA-BH-A0HF-01A	-0.0328
TCGA-BH-A0HF-01A	3.2319
TCGA-BH-A0HF-01A	-0.1163
TCGA-BH-A0HF-01A	1.4304
TCGA-BH-A0HF-01A	-0.0478
TCGA-BH-A0HF-01A	1.3308
TCGA-BH-A0HF-01A	0.0234
TCGA-BH-A0HF-01A	2.6594
TCGA-BH-A0HF-01A	0.0064
TCGA-BH-A0HF-01A	3.9118
TCGA-BH-A0HF-01A	0.0139
TCGA-BH-A0HF-01A	3.479
TCGA-BH-A0HF-01A	-0.0373
TCGA-BH-A0HF-01A	3.2722
TCGA-BH-A0HF-01A	0.0103
TCGA-BH-A0HF-01A	1.9907
TCGA-BH-A0HF-01A	0.0043
TCGA-BH-A0HF-01A	3.4967
TCGA-BH-A0HF-01A	0.0097
TCGA-BH-A0HF-01A	3.5633
TCGA-BH-A0HF-01A	0.0474
TCGA-BH-A0HF-01A	3.3509
TCGA-BH-A0HF-01A	0.0295
TCGA-BH-A0HF-01A	1.9711
TCGA-BH-A0HF-01A	-0.0023
TCGA-BH-A0HF-01A	2.6118
TCGA-BH-A0HF-01A	0.0053
TCGA-BH-A0HF-01A	3.6681
TCGA-BH-A0HF-01A	0.0088
TCGA-BH-A0HF-01A	2.4472
TCGA-BH-A0HF-01A	-0.0036
TCGA-BH-A0HF-01A	3.3696
TCGA-BH-A0HF-01A	0.0148
TCGA-BH-A0HF-01A	3.7552
TCGA-BH-A0HF-01A	0.0237
TCGA-BH-A0HF-01A	2.635
TCGA-BH-A0HF-01A	0.0372
TCGA-BH-A0HF-01A	-3.303
TCGA-BH-A0HF-01A	0.0041
TCGA-BH-A0HF-01A	1.875
TCGA-BH-A0HF-01A	-0.009
TCGA-BH-A0HF-01A	4.0102
TCGA-BH-A0HF-01A	0.0069
TCGA-BH-A0HF-01A	3.074
TCGA-BH-A0HF-01A	-0.0078
TCGA-BH-A0HF-01A	1.7673
TCGA-BH-A0HF-01A	0.0332
TCGA-BH-A0HF-01A	3.1588
TCGA-BH-A0HF-01A	0.073
TCGA-BH-A0HF-01A	2.1545
TCGA-BH-A0HF-01A	0.021
TCGA-BH-A0HF-01A	2.7966
TCGA-BH-A0HF-01A	0.0277
TCGA-BH-A0HF-01A	3.2251
TCGA-BH-A0HF-01A	-0.0347
TCGA-BH-A0HF-01A	3.9675
TCGA-BH-A0HF-01A	0.0202
TCGA-BH-A0HF-01A	4.4091
TCGA-BH-A0HF-01A	0.0361
TCGA-BH-A0HF-01A	4.3542
TCGA-BH-A0HF-01A	-0.0007
TCGA-BH-A0HF-01A	2.6379
TCGA-BH-A0HF-01A	0.0026
TCGA-BH-A0HF-01A	3.9281
TCGA-BH-A0HF-01A	0.0116
TCGA-BH-A0HF-01A	2.1487
TCGA-BH-A0HF-01A	-0.0774
TCGA-BH-A0HF-01A	1.0218
TCGA-BH-A0HF-01A	-0.0319
TCGA-BH-A0HF-01A	1.7305
TCGA-BH-A0HF-01A	-0.0363
TCGA-BH-A0HF-01A	1.3823
TCGA-BH-A0HF-01A	-0.0834
TCGA-BH-A0HF-01A	1.9732
TCGA-BH-A0HF-01A	0.098
TCGA-BH-A0HF-01A	2.1801
TCGA-BH-A0HF-01A	-0.0097
TCGA-BH-A0HF-01A	1.7453
TCGA-BH-A0HF-01A	0.0325
TCGA-BH-A0HF-01A	2.4078
TCGA-BH-A0HF-01A	0.0769
TCGA-BH-A0HF-01A	2.4986
TCGA-BH-A0HF-01A	0.0241
TCGA-BH-A0HF-01A	2.9313
TCGA-BH-A0HF-01A	0.0135
TCGA-BH-A0HF-01A	0.0525
TCGA-BH-A0HF-01A	2.3769
TCGA-BH-A0HF-01A	-0.0051
TCGA-BH-A0HF-01A	2.8897
TCGA-BH-A0HF-01A	0.0003
TCGA-BH-A0HF-01A	3.4369
TCGA-BH-A0HF-01A	0.0366
TCGA-BH-A0HF-01A	1.6684
TCGA-BH-A0HF-01A	0.0188
TCGA-BH-A0HF-01A	3.9675
TCGA-BH-A0HF-01A	0.0227
TCGA-BH-A0HF-01A	4.2211
TCGA-BH-A0HF-01A	0.0284
TCGA-BH-A0HF-01A	3.0698
TCGA-BH-A0HF-01A	0.0076
TCGA-BH-A0HF-01A	2.5155
TCGA-BH-A0HF-01A	0.0345
TCGA-BH-A0HF-01A	4.0485
TCGA-BH-A0HF-01A	0.023
TCGA-BH-A0HF-01A	3.2385
TCGA-BH-A0HF-01A	0.032
TCGA-BH-A0HF-01A	2.0878
TCGA-BH-A0HF-01A	-0.0175
TCGA-BH-A0HF-01A	3.3068
TCGA-BH-A0HF-01A	0.0374
TCGA-BH-A0HF-01A	2.9107
TCGA-BH-A0HF-01A	0.1884
TCGA-BH-A0HF-01A	1.6374
TCGA-BH-A0HF-01A	0.3161
TCGA-BH-A0HF-01A	2.4972
TCGA-BH-A0HF-01A	0.029
TCGA-BH-A0HF-01A	2.4883
TCGA-BH-A0HF-01A	0.043
TCGA-BH-A0HF-01A	2.7198
TCGA-BH-A0HF-01A	0.0546
TCGA-BH-A0HF-01A	-2.4023
TCGA-BH-A0HF-01A	0.0303
TCGA-BH-A0HF-01A	2.8536
TCGA-BH-A0HF-01A	0.0722
TCGA-BH-A0HF-01A	2.4678
TCGA-BH-A0HF-01A	0.0161
TCGA-BH-A0HF-01A	4.4659
TCGA-BH-A0HF-01A	0.0127
TCGA-BH-A0HF-01A	3.7285
TCGA-BH-A0HF-01A	0.012
TCGA-BH-A0HF-01A	2.8793
TCGA-BH-A0HF-01A	0.0171
TCGA-BH-A0HF-01A	4.277
TCGA-BH-A0HF-01A	0.0207
TCGA-BH-A0HF-01A	2.5452
TCGA-BH-A0HF-01A	0.0441
TCGA-BH-A0HF-01A	2.0239
TCGA-BH-A0HF-01A	0.0129
TCGA-BH-A0HF-01A	5.4018
TCGA-BH-A0HF-01A	0.0212
TCGA-BH-A0HF-01A	2.5736
TCGA-BH-A0HF-01A	0.0071
TCGA-BH-A0HF-01A	3.0302
TCGA-BH-A0HF-01A	0.0066
TCGA-BH-A0HF-01A	3.8701
TCGA-BH-A0HF-01A	0.0342
TCGA-BH-A0HF-01A	3.4246
TCGA-BH-A0HF-01A	-0.0024
TCGA-BH-A0HF-01A	2.7169
TCGA-BH-A0HF-01A	0.0025
TCGA-BH-A0HF-01A	3.4098
TCGA-BH-A0HF-01A	0.031
TCGA-BH-A0HF-01A	4.0522
TCGA-BH-A0HF-01A	0.0255
TCGA-BH-A0HF-01A	2.4365
TCGA-BH-A0HF-01A	0.0317
TCGA-BH-A0HF-01A	3.6793
TCGA-BH-A0HF-01A	0.0452
TCGA-BH-A0HF-01A	2.556
TCGA-BH-A0HF-01A	0.0436
TCGA-BH-A0HF-01A	4.0544
TCGA-BH-A0HF-01A	0.0107
TCGA-BH-A0HF-01A	2.6931
TCGA-BH-A0HF-01A	0.0356
TCGA-BH-A0HF-01A	1.9651
TCGA-BH-A0HF-01A	0.1913
TCGA-BH-A0HF-01A	4.04
TCGA-BH-A0HF-01A	0.0076
TCGA-BH-A0HF-01A	2.4897
TCGA-BH-A0HF-01A	-0.0055
TCGA-BH-A0HF-01A	3.3278
TCGA-BH-A0HF-01A	0.0137
TCGA-BH-A0HF-01A	3.1593
TCGA-BH-A0HF-01A	-0.0289
TCGA-BH-A0HF-01A	3.9413
TCGA-BH-A0HF-01A	0.0277
TCGA-BH-A0HF-01A	2.8491
TCGA-BH-A0HF-01A	0.0268
TCGA-BH-A0HF-01A	2.4187
TCGA-BH-A0HF-01A	-0.0123
TCGA-BH-A0HF-01A	3.0484
TCGA-BH-A0HF-01A	0.0277
TCGA-BH-A0HF-01A	3.4376
TCGA-BH-A0HF-01A	0.2511
TCGA-BH-A0HF-01A	4.0639
TCGA-BH-A0HF-01A	0.0366
TCGA-BH-A0HF-01A	3.194
TCGA-BH-A0HF-01A	0.0102
TCGA-BH-A0HF-01A	2.4913
TCGA-BH-A0HF-01A	-0.0101
TCGA-BH-A0HF-01A	1.9929
TCGA-BH-A0HF-01A	0.0026
TCGA-BH-A0HF-01A	3.0987
TCGA-BH-A0HF-01A	0.0003
TCGA-BH-A0HF-01A	2.0872
TCGA-BH-A0HF-01A	0.1074
TCGA-BH-A0HF-01A	1.6755
TCGA-BH-A0HF-01A	0.0194
TCGA-BH-A0HF-01A	1.8408
TCGA-BH-A0HF-01A	0.0089
TCGA-BH-A0HF-01A	1.8835
TCGA-BH-A0HF-01A	-0.0088
TCGA-BH-A0HF-01A	2.3707
TCGA-BH-A0HF-01A	0.0122
TCGA-BH-A0HF-01A	2.8946
TCGA-BH-A0HF-01A	0.0242
TCGA-BH-A0HF-01A	-3.12
TCGA-BH-A0HF-01A	0.0398
TCGA-BH-A0HF-01A	3.0863
TCGA-BH-A0HF-01A	0.0164
TCGA-BH-A0HF-01A	2.034
TCGA-BH-A0HF-01A	-0.0006
TCGA-BH-A0HF-01A	2.5393
TCGA-BH-A0HF-01A	-0.0243
TCGA-BH-A0HF-01A	4.6252
TCGA-BH-A0HF-01A	0.0167
TCGA-BH-A0HF-01A	2.6805
TCGA-BH-A0HF-01A	-0.0063
TCGA-BH-A0HF-01A	3.646
TCGA-BH-A0HF-01A	-0.0088
TCGA-BH-A0HF-01A	1.688
TCGA-BH-A0HF-01A	0.0279
TCGA-BH-A0HF-01A	2.7435
TCGA-BH-A0HF-01A	0.0292
TCGA-BH-A0HF-01A	4.8541
TCGA-BH-A0HF-01A	0.0006
TCGA-BH-A0HF-01A	2.6079
TCGA-BH-A0HF-01A	-0.043
TCGA-BH-A0HF-01A	1.1751
TCGA-BH-A0HF-01A	0.2868
TCGA-BH-A0HF-01A	3.832
TCGA-BH-A0HF-01A	0.023
TCGA-BH-A0HF-01A	1.9624
TCGA-BH-A0HF-01A	0.0092
TCGA-BH-A0HF-01A	3.0344
TCGA-BH-A0HF-01A	0.0092
TCGA-BH-A0HF-01A	3.0383
TCGA-BH-A0HF-01A	-0.0248
TCGA-BH-A0HF-01A	3.1381
TCGA-BH-A0HF-01A	0.0132
TCGA-BH-A0HF-01A	2.3201
TCGA-BH-A0HF-01A	0.0436
TCGA-BH-A0HF-01A	2.9874
TCGA-BH-A0HF-01A	-0.0153
TCGA-BH-A0HF-01A	4.905
TCGA-BH-A0HF-01A	-0.0041
TCGA-BH-A0HF-01A	2.8146
TCGA-BH-A0HF-01A	0.0338
TCGA-BH-A0HF-01A	2.5381
TCGA-BH-A0HF-01A	0.0313
TCGA-BH-A0HF-01A	4.2683
TCGA-BH-A0HF-01A	0.0742
TCGA-BH-A0HF-01A	3.7141
TCGA-BH-A0HF-01A	0.0097
TCGA-BH-A0HF-01A	3.0962
TCGA-BH-A0HF-01A	0.0129
TCGA-BH-A0HF-01A	3.9765
TCGA-BH-A0HF-01A	0.0378
TCGA-BH-A0HF-01A	3.4732
TCGA-BH-A0HF-01A	0.0295
TCGA-BH-A0HF-01A	2.0881
TCGA-BH-A0HF-01A	0.086
TCGA-BH-A0HF-01A	1.7888
TCGA-BH-A0HF-01A	0.0681
TCGA-BH-A0HF-01A	2.4333
TCGA-BH-A0HF-01A	0.0558
TCGA-BH-A0HF-01A	-0.0131
TCGA-BH-A0HF-01A	1.5577
TCGA-BH-A0HF-01A	0.0312
TCGA-BH-A0HF-01A	2.4718
TCGA-BH-A0HF-01A	0.0422
TCGA-BH-A0HF-01A	-0.8248
TCGA-BH-A0HF-01A	0.067
TCGA-BH-A0HF-01A	2.8682
TCGA-BH-A0HF-01A	0.0249
TCGA-BH-A0HF-01A	2.8908
TCGA-BH-A0HF-01A	0.0597
TCGA-BH-A0HF-01A	1.4306
TCGA-BH-A0HF-01A	0.0129
TCGA-BH-A0HF-01A	-3.062
TCGA-BH-A0HF-01A	0.0173
TCGA-BH-A0HF-01A	4.0515
TCGA-BH-A0HF-01A	0.0221
TCGA-BH-A0HF-01A	5.0944
TCGA-BH-A0HF-01A	-0.0028
TCGA-BH-A0HF-01A	3.7271
TCGA-BH-A0HF-01A	0.0063
TCGA-BH-A0HF-01A	1.7083
TCGA-BH-A0HF-01A	-0.0606
TCGA-BH-A0HF-01A	2.5143
TCGA-BH-A0HF-01A	0.0091
TCGA-BH-A0HF-01A	2.9336
TCGA-BH-A0HF-01A	0.0606
TCGA-BH-A0HF-01A	2.8626
TCGA-BH-A0HF-01A	0.0059
TCGA-BH-A0HF-01A	2.8149
TCGA-BH-A0HF-01A	-0.0053
TCGA-BH-A0HF-01A	3.3112
TCGA-BH-A0HF-01A	0.0423
TCGA-BH-A0HF-01A	3.7167
TCGA-BH-A0HF-01A	-0.001
TCGA-BH-A0HF-01A	1.9388
TCGA-BH-A0HF-01A	-0.1113
TCGA-BH-A0HF-01A	2.981
TCGA-BH-A0HF-01A	0.0368
TCGA-BH-A0HF-01A	3.442
TCGA-BH-A0HF-01A	-0.0369
TCGA-BH-A0HF-01A	2.2113
TCGA-BH-A0HF-01A	0.039
TCGA-BH-A0HF-01A	3.5272
TCGA-BH-A0HF-01A	0.0353
TCGA-BH-A0HF-01A	2.3685
TCGA-BH-A0HF-01A	0.046
TCGA-BH-A0HF-01A	-1.8542
TCGA-BH-A0HF-01A	0.055
TCGA-BH-A0HF-01A	2.8288
TCGA-BH-A0HF-01A	-0.0143
TCGA-BH-A0HF-01A	3.7283
TCGA-BH-A0HF-01A	0.028
TCGA-BH-A0HF-01A	3.0293
TCGA-BH-A0HF-01A	-0.0126
TCGA-BH-A0HF-01A	3.4424
TCGA-BH-A0HF-01A	-0.0199
TCGA-BH-A0HF-01A	-3.1989
TCGA-BH-A0HF-01A	0.0206
TCGA-BH-A0HF-01A	2.874
TCGA-BH-A0HF-01A	-0.0066
TCGA-BH-A0HF-01A	2.4629
TCGA-BH-A0HF-01A	0.0279
TCGA-BH-A0HF-01A	3.4968
TCGA-BH-A0HF-01A	0.0125
TCGA-BH-A0HF-01A	1.6754
TCGA-BH-A0HF-01A	-0.062
TCGA-BH-A0HF-01A	2.3524
TCGA-BH-A0HF-01A	0.0083
TCGA-BH-A0HF-01A	2.5625
TCGA-BH-A0HF-01A	-0.0288
TCGA-BH-A0HF-01A	1.6691
TCGA-BH-A0HF-01A	-0.0304
TCGA-BH-A0HF-01A	4.5319
TCGA-BH-A0HF-01A	-0.031
TCGA-BH-A0HF-01A	2.4714
TCGA-BH-A0HF-01A	0.043
TCGA-BH-A0HF-01A	2.7804
TCGA-BH-A0HF-01A	0.0434
TCGA-BH-A0HF-01A	1.6621
TCGA-BH-A0HF-01A	-0.0494
TCGA-BH-A0HF-01A	2.5188
TCGA-BH-A0HF-01A	0.0369
TCGA-BH-A0HF-01A	3.0141
TCGA-BH-A0HF-01A	-0.0541
TCGA-BH-A0HF-01A	2.3524
TCGA-BH-A0HF-01A	-0.0819
TCGA-BH-A0HF-01A	2.5733
TCGA-BH-A0HF-01A	0.0336
TCGA-BH-A0HF-01A	3.3848
TCGA-BH-A0HF-01A	0.0143
TCGA-BH-A0HF-01A	-2.3146
TCGA-BH-A0HF-01A	0.0279
TCGA-BH-A0HF-01A	2.8234
TCGA-BH-A0HF-01A	0.0172
TCGA-BH-A0HF-01A	3.1554
TCGA-BH-A0HF-01A	0.0013
TCGA-BH-A0HF-01A	3.1208
TCGA-BH-A0HF-01A	0.0125
TCGA-BH-A0HF-01A	3.0406
TCGA-BH-A0HF-01A	0.0579
TCGA-BH-A0HF-01A	-2.7322
TCGA-BH-A0HF-01A	0.0044
TCGA-BH-A0HF-01A	3.0445
TCGA-BH-A0HF-01A	0.0124
TCGA-BH-A0HF-01A	2.0046
TCGA-BH-A0HF-01A	0.0382
TCGA-BH-A0HF-01A	4.3676
TCGA-BH-A0HF-01A	0.015
TCGA-BH-A0HF-01A	3.6566
TCGA-BH-A0HF-01A	0.0195
TCGA-BH-A0HF-01A	2.3527
TCGA-BH-A0HF-01A	0.0124
TCGA-BH-A0HF-01A	4.6143
TCGA-BH-A0HF-01A	0.036
TCGA-BH-A0HF-01A	2.8011
TCGA-BH-A0HF-01A	0.0485
TCGA-BH-A0HF-01A	3.1004
TCGA-BH-A0HF-01A	0.0115
TCGA-BH-A0HF-01A	3.5622
TCGA-BH-A0HF-01A	0.0343
TCGA-BH-A0HF-01A	4.4306
TCGA-BH-A0HF-01A	0.0115
TCGA-BH-A0HF-01A	3.5421
TCGA-BH-A0HF-01A	-0.0094
TCGA-BH-A0HF-01A	0.0414
TCGA-BH-A0HF-01A	2.5924
TCGA-BH-A0HF-01A	0.0304
TCGA-BH-A0HF-01A	2.2259
TCGA-BH-A0HF-01A	0.1306
TCGA-BH-A0HF-01A	-2.5061
TCGA-BH-A0HF-01A	0.0705
TCGA-BH-A0HF-01A	1.7397
TCGA-BH-A0HF-01A	0.1136
TCGA-BH-A0HF-01A	3.4907
TCGA-BH-A0HF-01A	0.0392
TCGA-BH-A0HF-01A	3.8688
TCGA-BH-A0HF-01A	0.0653
TCGA-BH-A0HF-01A	3.0145
TCGA-BH-A0HF-01A	0.0221
TCGA-BH-A0HF-01A	2.5976
TCGA-BH-A0HF-01A	0.0142
TCGA-BH-A0HF-01A	2.7612
TCGA-BH-A0HF-01A	0.0242
TCGA-BH-A0HF-01A	2.3884
TCGA-BH-A0HF-01A	-0.0055
TCGA-BH-A0HF-01A	3.2112
TCGA-BH-A0HF-01A	0.023
TCGA-BH-A0HF-01A	2.6307
TCGA-BH-A0HF-01A	0.0131
TCGA-BH-A0HF-01A	1.2567
TCGA-BH-A0HF-01A	-0.1636
TCGA-BH-A0HF-01A	2.0602
TCGA-BH-A0HF-01A	-0.0387
TCGA-BH-A0HF-01A	0.8779
TCGA-BH-A0HF-01A	-0.2134
TCGA-BH-A0HF-01A	3.2405
TCGA-BH-A0HF-01A	0.0093
TCGA-BH-A0HF-01A	2.5545
TCGA-BH-A0HF-01A	0.0521
TCGA-BH-A0HF-01A	3.2987
TCGA-BH-A0HF-01A	0.0176
TCGA-BH-A0HF-01A	3.8388
TCGA-BH-A0HF-01A	0.0865
TCGA-BH-A0HF-01A	2.0199
TCGA-BH-A0HF-01A	-0.0037
TCGA-BH-A0HF-01A	3.1455
TCGA-BH-A0HF-01A	0.0041
TCGA-BH-A0HF-01A	4.5823
TCGA-BH-A0HF-01A	0.0089
TCGA-BH-A0HF-01A	4.5234
TCGA-BH-A0HF-01A	0.0229
TCGA-BH-A0HF-01A	1.8291
TCGA-BH-A0HF-01A	0.0053
TCGA-BH-A0HF-01A	1.9365
TCGA-BH-A0HF-01A	0.0982
TCGA-BH-A0HF-01A	2.4782
TCGA-BH-A0HF-01A	-0.0118
TCGA-BH-A0HF-01A	1.732
TCGA-BH-A0HF-01A	-0.0038
TCGA-BH-A0HF-01A	1.9139
TCGA-BH-A0HF-01A	0.022
TCGA-BH-A0HF-01A	1.6442
TCGA-BH-A0HF-01A	-0.0012
TCGA-BH-A0HF-01A	2.2746
TCGA-BH-A0HF-01A	0.0316
TCGA-BH-A0HF-01A	2.9352
TCGA-BH-A0HF-01A	0.0793
TCGA-BH-A0HF-01A	3.0061
TCGA-BH-A0HF-01A	0.0074
TCGA-BH-A0HF-01A	2.1135
TCGA-BH-A0HF-01A	0.0223
TCGA-BH-A0HF-01A	3.0427
TCGA-BH-A0HF-01A	0.1042
TCGA-BH-A0HF-01A	2.0527
TCGA-BH-A0HF-01A	-0.018
TCGA-BH-A0HF-01A	4.4121
TCGA-BH-A0HF-01A	0.0057
TCGA-BH-A0HF-01A	1.9604
TCGA-BH-A0HF-01A	0.0207
TCGA-BH-A0HF-01A	2.659
TCGA-BH-A0HF-01A	-0.0289
TCGA-BH-A0HF-01A	4.0043
TCGA-BH-A0HF-01A	0.0235
TCGA-BH-A0HF-01A	1.4767
TCGA-BH-A0HF-01A	-0.1029
TCGA-BH-A0HF-01A	3.2447
